,ID,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
6223,6224,069650718.jpg,1085,1071,1041,952,1019,669,1063,663,1142,934,1198,1072,1041,666,1091,368,1087.0,344.0,1062.0,190.0,930,260,867,426,999,390,1182,346,1118,500,1013,362,4.6954820838759455,"skiing, cross-country, biathlon, skating technique",winter activities
6224,6225,037604179.jpg,-1,-1,-1,-1,544,770,690,742,894,1034,-1,-1,617,756,722,245,761.508,207.7713,942.492,37.2287,150,693,379,441,674,243,770,246,693,392,556,494,7.460294900337384,"skiing, cross-country, biathlon, skating technique",winter activities
6225,6226,093194414.jpg,643,617,661,472,543,352,490,354,468,486,392,602,517,353,572,162,585.6,141.43,638.4,61.57,771,231,702,211,613,158,531,166,537,207,559,215,2.8720891351070565,"skiing, cross-country, biathlon, skating technique",winter activities
6226,6227,091357801.jpg,413,650,428,509,362,381,431,376,471,501,469,631,397,379,444,238,448.1192,229.8394,492.8808,141.1606,266,379,301,304,375,235,513,240,500,351,490,426,2.9800617443267843,"skiing, cross-country, biathlon, skating technique",winter activities
6227,6228,072491027.jpg,788,510,719,450,783,367,755,393,674,524,726,632,769,380,655,222,609.4372,201.0516,526.5628,162.9484,588,299,664,273,676,211,633,232,595,307,518,328,2.736421020237931,"skiing, cross-country, biathlon, skating technique",winter activities
6228,6229,063003458.jpg,-1,-1,431,719,344,547,423,537,530,702,-1,-1,384,542,505,291,550.2786,268.1549,679.7214,202.8451,516,313,381,410,458,288,551,293,516,353,634,396,4.349565495540905,"skiing, cross-country, biathlon, skating technique",winter activities
6229,6230,034057594.jpg,627,524,686,476,711,386,734,398,747,482,739,558,723,392,749,308,757.1352,299.2508,793.8648,259.7492,753,386,728,353,742,301,756,314,778,348,823,345,1.618176751779607,"skiing, cross-country",winter activities
6230,6231,030115902.jpg,44,666,49,577,44,479,39,479,33,578,20,662,42,479,28,322,36.0164,297.9509,57.9836,232.0491,46,464,19,408,25,320,31,323,33,407,46,442,2.083996161224872,"skiing, cross-country",winter activities
6231,6232,057822979.jpg,572,369,553,254,536,149,599,146,599,256,603,373,568,148,554,9,553.3756,7.7271,580.6244,63.2729,504,106,479,91,504,16,603,2,629,59,648,67,1.8560862048945896,"skiing, cross-country",winter activities
6232,6233,049812967.jpg,665,450,673,388,666,315,695,315,698,391,694,452,681,315,686,247,688.5106,238.1291,698.4894,202.8709,695,220,694,244,664,246,707,248,744,262,745,230,1.099294319097483,"skiing, cross-country",winter activities
6233,6234,057953637.jpg,549,450,578,406,589,351,597,356,629,396,635,448,593,354,623,302,622.7758,302.1933,652.2242,276.8067,608,356,598,325,620,299,626,305,640,328,666,316,1.1664098765013953,"skiing, cross-country, biathlon, skating technique",winter activities
6234,6235,028666058.jpg,261,575,359,559,415,506,414,501,305,532,186,535,415,504,533,453,527.4534,463.1689,562.5466,398.8311,617,468,601,497,548,450,518,455,556,503,608,485,2.198588638194966,"skiing, cross-country, biathlon, skating technique",winter activities
6235,6236,036695783.jpg,523,625,523,514,551,413,605,409,565,523,580,651,578,411,532,295,528.6055,292.8945,456.3945,248.1055,354,359,423,328,483,299,580,291,646,336,651,409,2.549202228149034,"skiing, cross-country, biathlon, skating technique",winter activities
6236,6237,008389796.jpg,432,218,519,245,587,235,619,218,588,209,557,196,603,227,689,210,712.9571,192.0322,757.0429,158.9678,736,230,693,261,674,205,704,214,758,252,788,222,1.6532150495322746,"skiing, cross-country, biathlon, skating technique",winter activities
6237,6238,005227637.jpg,-1,-1,-1,-1,535,601,404,601,-1,-1,-1,-1,470,601,534,242,566.1474,178.1851,635.8526,39.8149,803,462,716,421,659,255,408,228,332,419,421,381,4.6480757308804685,"skiing, cross-country, biathlon, skating technique",winter activities
6238,6239,025345713.jpg,-1,-1,-1,-1,1138,493,-1,-1,-1,-1,-1,-1,-1,-1,933,351,906.6215,329.0522,703.3785,159.9478,667,437,706,592,824,346,1041,355,898,603,642,450,7.931809377437156,"skiing, cross-country, biathlon, skating technique",winter activities
6239,6240,007424686.jpg,-1,-1,-1,-1,319,346,410,299,154,290,-1,-1,365,323,622,183,667.3978,162.3646,862.6022,73.6354,803,367,599,454,551,197,692,168,787,386,965,334,6.432716378016367,"skiing, cross-country, biathlon, skating technique",winter activities
6240,6241,010377471.jpg,523,623,535,533,534,439,576,436,576,530,589,615,555,438,546,323,546.5555,318.556,553.4445,263.444,566,326,521,347,511,315,580,330,595,383,610,344,1.666229275940139,"skiing, cross-country, biathlon, skating technique",winter activities
6241,6242,081292841.jpg,768,618,741,517,736,420,689,423,673,530,673,615,713,422,717,286,714.7807,268.5868,706.2193,201.4132,697,278,728,307,737,286,696,285,649,327,620,285,2.0315117523657102,"skiing, cross-country, biathlon, skating technique",winter activities
6242,6243,003887370.jpg,768,689,776,575,768,456,839,450,850,572,866,687,804,453,792,262,789.3759,223.1151,783.6241,137.8849,744,376,722,347,739,266,845,258,841,359,762,375,2.562723551224361,"skiing, cross-country, biathlon, skating technique",winter activities
6243,6244,065894279.jpg,-1,-1,-1,-1,433,659,625,706,-1,-1,-1,-1,529,683,582,348,592.7274,301.7105,644.2726,79.2895,-1,-1,487,636,433,355,731,340,750,499,841,541,6.849467132558562,cooking or food preparation,home activities
6244,6245,027255775.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,498,319,518.7241,264.7515,613.2759,17.2485,477,632,270,617,348,315,648,322,785,495,789,400,7.948457963655592,cooking or food preparation,home activities
6245,6246,087154568.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,520,344,529.6407,274.7801,560.3593,54.2199,683,708,485,654,396,371,644,317,681,514,754,702,6.680670625019617,cooking or food preparation,home activities
6246,6247,048499228.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,419,399,467.0,286.0,558.0,75.0,848,715,625,661,450,423,388,375,398,495,456,578,6.884277739893996,cooking or food preparation,home activities
6247,6248,030557646.jpg,-1,-1,-1,-1,609,657,737,661,-1,-1,-1,-1,673,659,692,327,694.6669,268.7102,703.3331,79.2898,503,479,419,454,561,315,822,338,789,543,628,601,5.688556934759465,cooking or food preparation,home activities
6248,6249,051763894.jpg,-1,-1,-1,-1,194,377,137,355,-1,-1,-1,-1,166,366,207,138,243.6796,118.3282,349.3204,61.6718,326,319,283,314,251,161,162,115,174,209,217,257,3.596238034390938,"cleaning, general",home activities
6249,6250,038195802.jpg,-1,-1,-1,-1,136,353,178,353,-1,-1,-1,-1,157,353,237,212,257.8706,194.4422,342.1294,123.5578,135,361,101,290,175,203,298,220,315,254,333,326,3.3032929025443685,"cleaning, general",home activities
6250,6251,056430106.jpg,-1,-1,-1,-1,220,406,202,374,-1,-1,-1,-1,211,390,205,142,253.171,108.8104,365.829,31.1896,306,342,200,324,209,165,200,118,189,271,253,346,4.104280692155448,"cleaning, general",home activities
6251,6252,011453287.jpg,-1,-1,-1,-1,182,450,234,431,-1,-1,-1,-1,208,441,224,160,243.7019,132.7457,324.2981,21.2543,249,429,138,345,169,158,278,161,279,248,304,346,4.127162705782267,"cleaning, general",home activities
6252,6253,099699050.jpg,-1,-1,260,471,212,336,-1,-1,-1,-1,-1,-1,-1,-1,235,158,238.3852,156.7226,337.6148,119.2774,375,319,302,289,277,165,192,150,153,266,257,306,3.181788176481897,"cleaning, general",home activities
6253,6254,042555588.jpg,-1,-1,-1,-1,39,321,110,325,137,478,-1,-1,75,323,173,102,212.581,88.6064,331.419,48.3936,311,331,219,245,176,127,169,77,219,190,267,286,3.763717311382458,"cleaning, general",home activities
6254,6255,034823064.jpg,-1,-1,523,477,564,306,600,323,564,477,-1,-1,582,315,473,171,413.9379,168.2315,276.0621,161.7685,416,321,474,255,468,136,478,205,508,360,397,376,4.140817310628423,cooking or food preparation,home activities
6255,6256,071020985.jpg,-1,-1,-1,-1,913,907,1267,959,-1,-1,-1,-1,1090,933,1121,201,1226.3612,220.8795,856.6388,151.1205,798,606,699,445,758,147,1484,255,1527,652,1214,922,11.28737631161467,"cook, chef",occupation
6256,6257,021171678.jpg,576,1043,590,831,573,658,655,660,711,840,643,963,614,659,612,449,620.9053,406.9224,643.0947,302.0776,518,590,504,542,559,446,665,451,650,540,641,600,3.215014774460609,"volleyball, beach, in sand",sports
6257,6258,014528601.jpg,518,982,552,783,624,653,710,653,698,802,737,985,667,653,564,561,563.6027,560.1442,525.3973,477.8558,552,768,532,658,508,561,619,561,645,665,681,751,2.721752376686755,"volleyball, beach, in sand",sports
6258,6259,031629235.jpg,1077,804,1066,646,1061,496,1147,498,1143,659,1133,836,1104,497,1132,300,1130.6517,285.7085,1123.3483,208.2915,1076,85,1049,162,1074,279,1190,321,1227,410,1255,321,2.3328197530027905,"volleyball, beach, in sand",sports
6259,6260,097607059.jpg,-1,-1,-1,-1,1057,904,1285,896,-1,-1,-1,-1,1171,900,1132,411,1131.9149,400.1463,1130.0851,166.8537,930,890,897,690,973,418,1291,403,1383,665,1431,910,6.998994213456674,"volleyball, beach, in sand",sports
6260,6261,025683157.jpg,1233,741,1221,687,1218,619,1200,629,1189,691,1192,749,1209,624,1187,556,1181.542,563.4427,1203.458,533.5573,1125,516,1161,526,1182,538,1192,574,1202,619,1208,663,1.1117985429024448,"volleyball, beach, in sand",sports
6261,6262,045612721.jpg,597,1020,649,1022,660,990,646,962,594,984,533,991,653,976,742,936,745.7,932.5,775.3,904.5,785,1033,762,1003,754,953,729,918,687,920,694,948,1.2223518315116968,"volleyball, beach, in sand",sports
6262,6263,003002023.jpg,967,813,1090,692,1121,514,1180,517,1213,679,1231,850,1151,516,1189,323,1202.2518,288.8018,1237.7482,197.1982,1163,547,1090,455,1152,328,1226,317,1180,405,1141,473,2.94721563513768,"volleyball, beach, in sand",sports
6263,6264,057132002.jpg,1435,825,1418,741,1417,666,1413,664,1402,755,1408,842,1415,665,1393,560,1393.0,549.3032,1393.0,499.6968,1311,462,1353,499,1390,546,1395,573,1345,599,1360,561,1.4881935358010392,"volleyball, beach, in sand",sports
6264,6265,095312461.jpg,-1,-1,-1,-1,177,644,112,660,-1,-1,-1,-1,145,652,138,492,137.4497,470.7203,135.5503,397.2797,209,532,222,581,197,500,78,484,33,569,-1,-1,2.203952812562011,"volleyball, beach, in sand",sports
6265,6266,051673604.jpg,-1,-1,713,644,630,498,618,484,616,657,-1,-1,624,491,639,275,649.7308,238.698,675.2692,152.302,621,427,543,361,630,274,647,276,630,354,701,400,2.7027452710161195,"volleyball, beach, in sand",sports
6266,6267,081910733.jpg,703,552,696,477,740,400,722,406,728,494,752,552,731,403,735,297,735.5608,269.5213,736.4392,226.4787,722,267,719,304,758,298,712,295,659,303,654,266,1.2915479085190762,"volleyball, beach, in sand",sports
6267,6268,054712764.jpg,545,499,564,432,563,357,592,356,620,409,620,488,578,357,605,296,609.736,283.2989,622.264,249.7011,615,322,589,344,578,296,632,296,628,344,622,320,1.0757248718887185,"volleyball, beach, in sand",sports
6268,6269,004078501.jpg,-1,-1,829,690,839,616,882,614,818,684,-1,-1,861,615,818,490,819.0,472.0,824.0,419.0,708,544,753,526,800,490,835,490,774,516,706,540,1.5671834608621928,"volleyball, beach, in sand",sports
6269,6270,031500828.jpg,909,608,904,473,979,386,1036,386,1032,503,1070,609,1008,386,984,229,979.3984,202.771,968.6016,141.229,925,315,976,299,956,229,1011,229,1039,327,948,333,1.8744599222175973,"volleyball, beach, in sand",sports
6270,6271,057554951.jpg,548,581,485,521,501,452,499,452,498,534,494,616,500,452,491,350,476.4902,333.2231,441.5098,292.7769,488,444,499,398,493,349,488,350,493,411,447,415,1.6042343968385666,"volleyball, beach, in sand",sports
6271,6272,095059397.jpg,463,595,496,537,473,472,469,476,490,537,486,599,471,474,466,389,466.8326,384.0044,473.1674,345.9956,546,339,516,367,471,393,460,385,506,372,537,348,1.1559930795640605,"volleyball, beach, in sand",sports
6272,6273,085913036.jpg,634,669,646,627,644,556,615,555,607,612,591,662,630,556,641,482,643.7993,467.2403,649.2007,438.7597,661,502,673,510,666,489,616,475,593,507,589,501,0.8696482047356849,"volleyball, beach, in sand",sports
6273,6274,022010983.jpg,728,665,748,556,809,476,780,477,819,581,854,668,795,477,779,345,778.0175,324.7605,774.9825,262.2395,755,387,785,399,795,346,763,343,731,413,689,391,1.877837053633781,"volleyball, beach, in sand",sports
6274,6275,020117297.jpg,653,569,656,493,644,423,671,422,687,485,692,543,658,423,656,336,653.1587,316.6276,647.8413,280.3724,610,411,616,382,629,335,682,336,691,388,670,406,1.099294319097483,"volleyball, beach, in sand",sports
6275,6276,046433174.jpg,340,604,332,566,328,480,356,488,392,515,394,580,342,484,370,398,375.8939,384.8814,395.1061,342.1186,391,454,351,445,354,398,386,397,427,430,466,453,1.4064081911024269,"volleyball, beach, in sand",sports
6276,6277,025339811.jpg,-1,-1,591,707,554,591,504,590,503,699,-1,-1,529,591,521,422,521.0,401.0,522.0,326.0,615,572,572,506,575,412,466,432,448,509,416,581,2.2493519066611163,"volleyball, beach, in sand",sports
6277,6278,003049655.jpg,-1,-1,-1,-1,522,704,394,706,-1,-1,-1,-1,458,705,452,392,455.18,318.5948,460.82,188.4052,663,416,728,514,585,394,319,390,297,528,315,621,3.9093487948762,"volleyball, beach, in sand",sports
6278,6279,013181037.jpg,-1,-1,-1,-1,720,604,815,632,-1,-1,-1,-1,768,618,772,310,772.1715,274.3384,772.8285,137.6616,638,469,626,463,676,318,868,301,946,283,884,180,4.100349253417322,"volleyball, beach, in sand",sports
6279,6280,088658960.jpg,1002,683,982,623,994,561,972,556,927,621,913,697,983,559,909,523,906.4543,514.1748,896.5457,479.8252,968,595,951,560,930,522,887,524,911,561,925,598,1.0725073426322076,"volleyball, beach, in sand",sports
6280,6281,075167977.jpg,728,530,753,452,732,384,773,387,765,456,748,528,753,386,751,288,751.6763,269.2886,753.3237,223.7114,709,350,699,337,715,293,786,283,812,334,791,337,1.3682105101189654,"volleyball, beach, in sand",sports
6281,6282,042286841.jpg,-1,-1,899,652,901,421,830,406,731,645,-1,-1,866,414,855,169,851.3417,144.6116,834.6583,33.3884,850,370,961,338,910,180,800,157,812,294,760,377,3.374027859991674,"volleyball, beach, in sand",sports
6282,6283,051715036.jpg,1250,820,1234,713,1252,631,1278,631,1232,725,1315,780,1265,631,1265,510,1265.0,480.241,1265.0,417.759,1174,495,1214,540,1258,512,1272,507,1216,536,1176,489,1.8744599222175973,"volleyball, beach, in sand",sports
6283,6284,036999889.jpg,1047,834,1061,717,1099,610,1047,600,988,707,939,806,1073,605,1051,482,1054.204,460.2127,1062.796,401.7873,1113,327,1081,406,1071,478,1030,486,998,555,933,596,1.7716162112602152,"volleyball, beach, in sand",sports
6284,6285,074077987.jpg,24,969,78,803,111,658,190,658,225,803,240,981,151,658,158,440,164.0721,390.1029,174.9279,300.8971,162,494,69,537,99,438,216,441,249,560,256,480,2.6959169126662634,"volleyball, beach, in sand",sports
6285,6286,078418718.jpg,275,843,289,744,267,649,260,649,262,760,171,809,264,649,279,539,284.2616,514.3662,295.7384,460.6338,348,586,284,604,281,538,277,539,282,579,335,584,1.6483300640345064,"volleyball, beach, in sand",sports
6286,6287,076328519.jpg,1379,1028,1237,898,1235,706,1182,706,1074,886,1177,1052,1209,706,1260,467,1262.2171,431.1227,1268.7829,324.8773,1353,379,1391,499,1309,492,1211,441,1074,379,951,302,3.193443282727908,"volleyball, beach, in sand",sports
6287,6288,013541885.jpg,258,318,256,249,255,188,281,190,283,253,284,317,268,189,270,110,271.1573,86.855,272.8427,53.145,232,195,238,153,241,112,298,108,306,157,306,193,1.0125611092669913,"aerobic, step",dancing
6288,6289,029129375.jpg,170,332,169,256,171,178,201,176,190,255,176,329,186,177,182,93,184.5873,73.2422,190.4127,28.7578,120,186,136,145,149,93,215,92,227,138,214,162,1.3459271897097551,"aerobic, step",dancing
6289,6290,014471064.jpg,276,314,274,228,250,162,218,163,214,274,199,363,234,163,243,86,246.8944,70.9787,260.1056,20.0213,271,126,288,142,279,83,206,88,214,133,239,125,1.5792656521307615,"aerobic, step",dancing
6290,6291,081123056.jpg,328,362,335,260,334,172,294,179,316,250,330,319,314,176,326,85,323.7249,70.0219,316.2751,20.9781,351,95,368,115,362,80,290,89,302,114,308,89,1.4881935358010392,"aerobic, step",dancing
6291,6292,022264924.jpg,276,357,292,266,257,168,227,168,210,264,172,360,242,168,253,70,255.1369,58.0945,264.8631,3.9055,273,156,245,93,280,67,225,73,181,113,222,141,1.6516464512721842,"aerobic, step",dancing
6292,6293,094329840.jpg,242,351,298,258,316,171,321,171,355,233,353,323,319,171,316,74,316.7522,50.681,318.2478,4.319,348,125,298,123,308,67,324,80,333,128,348,109,1.3915861453751257,"aerobic, step",dancing
6293,6294,052777221.jpg,258,312,256,225,273,152,310,152,321,231,336,317,292,152,294,62,291.2438,38.5726,286.7562,0.42737,236,61,234,89,262,64,325,59,380,72,346,47,1.152249972879149,"aerobic, step",dancing
6294,6295,054002919.jpg,264,309,285,227,291,152,323,156,336,232,329,318,307,154,306,58,307.5813,44.1639,312.4187,1.8361,269,63,236,112,276,53,335,62,382,88,363,59,1.2780985877466573,"aerobic, step",dancing
6295,6296,046103357.jpg,341,316,327,251,323,188,352,184,305,224,318,300,338,186,318,110,313.7767,95.0073,302.2233,53.9927,276,124,288,161,293,120,343,100,373,124,389,155,1.2783239026162343,"aerobic, step",dancing
6296,6297,032589014.jpg,445,378,445,329,446,269,476,272,476,331,475,380,461,271,466,181,464.4495,161.3603,461.5505,124.6397,425,259,439,218,443,180,488,182,494,227,496,263,1.1050429855892483,"aerobic, step",dancing
6297,6298,047565503.jpg,453,365,454,322,447,265,471,268,475,322,478,375,459,267,462,180,461.5423,163.523,460.4577,124.477,425,265,435,221,441,178,483,182,490,224,486,262,1.1718293391104353,"aerobic, step",dancing
6298,6299,098599157.jpg,459,371,443,316,436,256,461,253,451,314,465,372,449,255,460,178,460.0,162.1815,460.0,122.8185,422,235,431,208,439,178,480,178,491,216,485,242,1.180887801613684,"aerobic, step",dancing
6299,6300,093776456.jpg,865,418,866,351,873,285,911,287,895,347,896,412,892,286,889,190,891.2278,175.8234,897.7722,134.1766,856,240,855,227,862,188,915,191,929,234,932,266,1.2647339641205182,"aerobic, step",dancing
6300,6301,086215296.jpg,117,660,123,552,104,449,177,450,169,558,165,662,141,450,143,289,145.0152,258.5197,148.9848,198.4803,15,436,63,368,91,287,194,291,208,364,202,404,1.8051127388614816,"aerobic, step",dancing
6301,6302,088913054.jpg,701,347,712,301,729,249,752,252,757,303,766,352,741,251,749,187,748.4359,177.0337,746.5641,143.9663,695,235,714,218,729,186,769,188,775,221,773,246,0.9936115941352538,"aerobic, step",dancing
6302,6303,046784918.jpg,402,506,411,418,421,318,462,310,505,413,570,511,442,314,436,173,423.6651,151.9456,390.3349,95.0544,384,296,392,232,392,173,480,173,542,227,548,308,1.9780717883838288,"aerobic, step",dancing
6303,6304,089506672.jpg,396,512,410,424,420,314,462,314,499,413,522,310,441,314,421,175,409.0936,150.7293,380.9064,93.2707,386,279,389,219,375,173,467,176,533,209,552,278,1.92,"aerobic, step",dancing
6304,6305,041578606.jpg,-1,-1,-1,-1,375,521,436,501,-1,-1,-1,-1,406,511,352,291,357.08,231.9119,365.92,129.0881,472,312,384,418,296,301,407,280,484,344,506,315,3.0960930218583558,"gardening, general, moderate effort",lawn and garden
